This is Bob Kurucz's extraterrestrial solar spectrum, based on
a line-by-line calculation, a theoretical model of the Sun, and
relevant datasets.  It has been averaged to 1 cm-1 resolution.
The wavenumber column value refers to an average over plus and
minus 0.5 cm-1 around that value. The columns are tab-delimited.
97/04/24: CSZ added last line of flux = 49984 cm-1 = 0 Wm-2/cm-1
Wavenumber(cm-1)	SolarSpectrum(Wm-2/cm-1)
31999	1.275E-02
32000	8.279E-03
32001	6.792E-03
32002	8.006E-03
32003	9.191E-03
32004	9.411E-03
32005	7.832E-03
32006	5.454E-03
32007	2.929E-03
32008	2.579E-03
32009	5.528E-03
32010	8.291E-03
32011	8.063E-03
32012	7.260E-03
32013	9.179E-03
32014	8.577E-03
32015	3.828E-03
32016	2.199E-03
32017	3.324E-03
32018	2.967E-03
32019	4.022E-03
32020	6.716E-03
32021	6.603E-03
32022	5.336E-03
32023	5.157E-03
32024	4.846E-03
32025	4.046E-03
32026	4.477E-03
32027	7.455E-03
32028	1.113E-02
32029	1.093E-02
32030	6.699E-03
32031	7.229E-03
32032	1.242E-02
32033	1.377E-02
32034	1.153E-02
32035	9.410E-03
32036	7.147E-03
32037	3.688E-03
32038	1.237E-03
32039	2.316E-03
32040	5.204E-03
32041	6.515E-03
32042	7.525E-03
32043	7.544E-03
32044	4.236E-03
32045	1.879E-03
32046	1.564E-03
32047	2.165E-03
32048	5.392E-03
32049	7.502E-03
32050	6.670E-03
32051	7.066E-03
32052	7.216E-03
32053	4.874E-03
32054	3.115E-03
32055	2.775E-03
32056	2.771E-03
32057	2.931E-03
32058	2.546E-03
32059	3.882E-03
32060	6.643E-03
32061	9.173E-03
32062	1.114E-02
32063	9.092E-03
32064	4.830E-03
32065	2.200E-03
32066	4.049E-03
32067	9.922E-03
32068	1.355E-02
32069	1.190E-02
32070	7.106E-03
32071	5.510E-03
32072	6.583E-03
32073	5.415E-03
32074	5.871E-03
32075	6.770E-03
32076	3.703E-03
32077	2.187E-03
32078	6.241E-03
32079	1.170E-02
32080	1.320E-02
32081	1.194E-02
32082	1.299E-02
32083	1.477E-02
32084	1.319E-02
32085	1.061E-02
32086	9.547E-03
32087	9.303E-03
32088	7.885E-03
32089	5.924E-03
32090	7.659E-03
32091	1.131E-02
32092	1.092E-02
32093	7.789E-03
32094	7.604E-03
32095	7.231E-03
32096	4.292E-03
32097	5.739E-03
32098	1.145E-02
32099	1.194E-02
32100	7.404E-03
32101	5.392E-03
32102	4.124E-03
32103	4.809E-03
32104	1.092E-02
32105	1.524E-02
32106	1.382E-02
32107	9.111E-03
32108	5.052E-03
32109	4.142E-03
32110	5.893E-03
32111	1.036E-02
32112	1.267E-02
32113	1.185E-02
32114	1.274E-02
32115	1.434E-02
32116	1.532E-02
32117	1.574E-02
32118	1.594E-02
32119	1.637E-02
32120	1.558E-02
32121	1.124E-02
32122	4.942E-03
32123	2.355E-03
32124	4.743E-03
32125	8.000E-03
32126	7.514E-03
32127	5.585E-03
32128	8.939E-03
32129	1.501E-02
32130	1.617E-02
32131	1.205E-02
32132	6.683E-03
32133	4.986E-03
32134	8.497E-03
32135	1.063E-02
32136	8.493E-03
32137	5.440E-03
32138	4.771E-03
32139	6.778E-03
32140	9.275E-03
32141	1.136E-02
32142	9.320E-03
32143	5.218E-03
32144	5.138E-03
32145	8.043E-03
32146	1.079E-02
32147	1.300E-02
32148	1.558E-02
32149	1.477E-02
32150	1.117E-02
32151	8.275E-03
32152	7.548E-03
32153	1.161E-02
32154	1.454E-02
32155	1.384E-02
32156	1.287E-02
32157	1.272E-02
32158	1.249E-02
32159	8.865E-03
32160	6.923E-03
32161	9.623E-03
32162	9.481E-03
32163	8.390E-03
32164	1.149E-02
32165	1.395E-02
32166	1.289E-02
32167	1.021E-02
32168	8.245E-03
32169	7.208E-03
32170	6.290E-03
32171	5.693E-03
32172	6.552E-03
32173	9.921E-03
32174	1.352E-02
32175	1.395E-02
32176	1.036E-02
32177	7.634E-03
32178	1.041E-02
32179	1.279E-02
32180	9.373E-03
32181	7.272E-03
32182	1.036E-02
32183	9.783E-03
32184	6.428E-03
32185	6.123E-03
32186	5.549E-03
32187	7.409E-03
32188	1.147E-02
32189	9.882E-03
32190	4.851E-03
32191	2.362E-03
32192	3.061E-03
32193	7.027E-03
32194	8.669E-03
32195	5.194E-03
32196	5.393E-03
32197	9.100E-03
32198	1.020E-02
32199	1.084E-02
32200	9.526E-03
32201	6.832E-03
32202	8.373E-03
32203	9.450E-03
32204	8.154E-03
32205	9.383E-03
32206	1.039E-02
32207	7.989E-03
32208	4.218E-03
32209	3.300E-03
32210	7.289E-03
32211	1.178E-02
32212	1.063E-02
32213	5.411E-03
32214	4.149E-03
32215	8.290E-03
32216	1.219E-02
32217	1.168E-02
32218	1.063E-02
32219	1.302E-02
32220	1.306E-02
32221	1.028E-02
32222	1.006E-02
32223	8.649E-03
32224	3.934E-03
32225	1.472E-03
32226	2.410E-03
32227	3.574E-03
32228	2.901E-03
32229	1.428E-03
32230	1.389E-03
32231	1.674E-03
32232	1.069E-03
32233	1.186E-03
32234	3.107E-03
32235	4.454E-03
32236	5.246E-03
32237	6.356E-03
32238	4.813E-03
32239	2.375E-03
32240	1.556E-03
32241	1.119E-03
32242	1.050E-03
32243	1.854E-03
32244	2.183E-03
32245	1.321E-03
32246	9.599E-04
32247	1.344E-03
32248	1.145E-03
32249	5.026E-04
32250	9.473E-04
32251	2.535E-03
32252	3.316E-03
32253	2.871E-03
32254	2.473E-03
32255	2.610E-03
32256	3.058E-03
32257	2.616E-03
32258	2.386E-03
32259	5.351E-03
32260	9.187E-03
32261	9.133E-03
32262	5.976E-03
32263	4.048E-03
32264	4.409E-03
32265	6.807E-03
32266	8.864E-03
32267	6.473E-03
32268	3.513E-03
32269	6.092E-03
32270	1.134E-02
32271	1.367E-02
32272	1.260E-02
32273	9.822E-03
32274	6.996E-03
32275	5.535E-03
32276	5.902E-03
32277	5.192E-03
32278	2.266E-03
32279	9.117E-04
32280	1.017E-03
32281	8.438E-04
32282	1.531E-03
32283	3.283E-03
32284	5.077E-03
32285	5.368E-03
32286	3.855E-03
32287	3.687E-03
32288	4.395E-03
32289	3.929E-03
32290	5.725E-03
32291	7.836E-03
32292	8.977E-03
32293	9.551E-03
32294	1.113E-02
32295	1.023E-02
32296	8.421E-03
32297	3.417E-03
32298	5.057E-03
32299	9.387E-03
32300	9.187E-03
32301	6.768E-03
32302	7.771E-03
32303	1.130E-02
32304	6.792E-03
32305	8.133E-03
32306	8.402E-03
32307	5.561E-03
32308	3.433E-03
32309	4.196E-03
32310	7.033E-03
32311	6.661E-03
32312	3.355E-03
32313	2.761E-03
32314	5.232E-03
32315	5.514E-03
32316	4.769E-03
32317	4.889E-03
32318	2.902E-03
32319	3.903E-03
32320	1.310E-03
32321	7.539E-04
32322	9.182E-04
32323	9.308E-04
32324	6.878E-04
32325	1.237E-03
32326	2.814E-03
32327	3.573E-03
32328	3.514E-03
32329	7.322E-03
32330	8.824E-03
32331	7.467E-03
32332	8.194E-03
32333	7.778E-03
32334	6.161E-03
32335	5.534E-03
32336	2.657E-03
32337	1.844E-03
32338	3.755E-03
32339	3.520E-03
32340	4.102E-03
32341	2.384E-03
32342	1.424E-03
32343	3.746E-03
32344	4.895E-03
32345	7.603E-03
32346	9.142E-03
32347	9.512E-03
32348	5.906E-03
32349	4.440E-03
32350	5.319E-03
32351	4.642E-03
32352	9.502E-03
32353	1.070E-02
32354	6.043E-03
32355	3.131E-03
32356	3.294E-03
32357	3.302E-03
32358	4.619E-03
32359	4.816E-03
32360	8.114E-03
32361	1.157E-02
32362	1.052E-02
32363	8.124E-03
32364	8.111E-03
32365	8.269E-03
32366	4.966E-03
32367	7.545E-03
32368	9.508E-03
32369	1.062E-02
32370	5.816E-03
32371	5.953E-03
32372	3.670E-03
32373	1.787E-03
32374	1.879E-03
32375	3.780E-03
32376	5.519E-03
32377	6.910E-03
32378	9.008E-03
32379	5.651E-03
32380	4.602E-03
32381	7.008E-03
32382	9.784E-03
32383	5.461E-03
32384	5.689E-03
32385	8.179E-03
32386	4.562E-03
32387	5.610E-03
32388	6.476E-03
32389	4.546E-03
32390	5.572E-03
32391	8.749E-03
32392	7.944E-03
32393	9.558E-03
32394	1.040E-02
32395	1.178E-02
32396	1.192E-02
32397	8.762E-03
32398	6.727E-03
32399	1.070E-02
32400	1.071E-02
32401	5.804E-03
32402	5.535E-03
32403	5.344E-03
32404	9.718E-03
32405	8.757E-03
32406	7.776E-03
32407	1.159E-02
32408	1.276E-02
32409	1.192E-02
32410	1.120E-02
32411	9.544E-03
32412	1.106E-02
32413	1.060E-02
32414	9.652E-03
32415	7.510E-03
32416	6.612E-03
32417	3.929E-03
32418	1.505E-03
32419	2.407E-03
32420	3.964E-03
32421	5.756E-03
32422	6.402E-03
32423	3.891E-03
32424	3.274E-03
32425	5.239E-03
32426	6.424E-03
32427	1.001E-02
32428	9.113E-03
32429	9.169E-03
32430	4.418E-03
32431	6.430E-03
32432	7.597E-03
32433	6.272E-03
32434	3.066E-03
32435	1.171E-03
32436	2.570E-03
32437	5.748E-03
32438	5.670E-03
32439	3.969E-03
32440	2.908E-03
32441	3.409E-03
32442	6.193E-03
32443	7.386E-03
32444	4.039E-03
32445	7.725E-03
32446	1.070E-02
32447	7.029E-03
32448	7.821E-03
32449	4.272E-03
32450	4.039E-03
32451	8.132E-03
32452	1.091E-02
32453	8.528E-03
32454	9.158E-03
32455	7.888E-03
32456	5.943E-03
32457	5.013E-03
32458	4.838E-03
32459	9.915E-03
32460	1.140E-02
32461	7.498E-03
32462	7.610E-03
32463	1.074E-02
32464	7.246E-03
32465	9.519E-03
32466	1.193E-02
32467	1.220E-02
32468	1.114E-02
32469	7.494E-03
32470	5.788E-03
32471	2.686E-03
32472	1.652E-03
32473	2.882E-03
32474	2.128E-03
32475	4.804E-03
32476	6.776E-03
32477	8.115E-03
32478	3.686E-03
32479	6.922E-03
32480	7.961E-03
32481	5.803E-03
32482	4.236E-03
32483	4.945E-03
32484	1.053E-02
32485	1.166E-02
32486	9.704E-03
32487	4.341E-03
32488	7.334E-03
32489	6.870E-03
32490	8.859E-03
32491	6.865E-03
32492	8.265E-03
32493	1.123E-02
32494	1.149E-02
32495	8.656E-03
32496	9.551E-03
32497	8.523E-03
32498	9.927E-03
32499	8.454E-03
32500	4.464E-03
32501	2.791E-03
32502	1.817E-03
32503	1.241E-03
32504	2.470E-03
32505	3.637E-03
32506	3.261E-03
32507	2.256E-03
32508	1.306E-03
32509	2.737E-03
32510	6.227E-03
32511	8.689E-03
32512	9.979E-03
32513	1.097E-02
32514	8.530E-03
32515	1.050E-02
32516	8.681E-03
32517	4.267E-03
32518	7.388E-03
32519	6.615E-03
32520	3.438E-03
32521	3.692E-03
32522	6.766E-03
32523	7.539E-03
32524	9.960E-03
32525	9.049E-03
32526	1.101E-02
32527	1.120E-02
32528	1.115E-02
32529	8.810E-03
32530	5.624E-03
32531	3.510E-03
32532	1.710E-03
32533	3.899E-03
32534	8.623E-03
32535	1.043E-02
32536	1.025E-02
32537	7.040E-03
32538	5.478E-03
32539	2.742E-03
32540	3.313E-03
32541	1.988E-03
32542	1.822E-03
32543	4.147E-03
32544	9.553E-03
32545	8.907E-03
32546	7.380E-03
32547	8.771E-03
32548	9.981E-03
32549	9.544E-03
32550	6.764E-03
32551	3.466E-03
32552	5.932E-03
32553	9.808E-03
32554	1.024E-02
32555	9.349E-03
32556	7.074E-03
32557	8.443E-03
32558	7.871E-03
32559	5.373E-03
32560	5.646E-03
32561	3.906E-03
32562	8.413E-03
32563	9.646E-03
32564	8.597E-03
32565	7.221E-03
32566	1.167E-02
32567	7.602E-03
32568	9.091E-03
32569	7.309E-03
32570	4.532E-03
32571	6.310E-03
32572	8.118E-03
32573	8.823E-03
32574	1.141E-02
32575	9.160E-03
32576	7.129E-03
32577	3.761E-03
32578	4.225E-03
32579	6.639E-03
32580	6.565E-03
32581	8.663E-03
32582	4.097E-03
32583	3.644E-03
32584	8.320E-03
32585	5.463E-03
32586	5.526E-03
32587	4.716E-03
32588	4.235E-03
32589	4.488E-03
32590	4.405E-03
32591	2.930E-03
32592	1.423E-03
32593	9.761E-04
32594	1.418E-03
32595	2.573E-03
32596	5.471E-03
32597	6.953E-03
32598	7.719E-03
32599	6.955E-03
32600	5.347E-03
32601	1.995E-03
32602	1.339E-03
32603	1.488E-03
32604	1.969E-03
32605	4.276E-03
32606	3.677E-03
32607	8.483E-03
32608	9.778E-03
32609	1.002E-02
32610	9.178E-03
32611	9.838E-03
32612	9.138E-03
32613	6.131E-03
32614	8.163E-03
32615	6.932E-03
32616	4.569E-03
32617	4.224E-03
32618	4.781E-03
32619	5.753E-03
32620	2.698E-03
32621	3.481E-03
32622	7.144E-03
32623	5.734E-03
32624	4.125E-03
32625	3.205E-03
32626	6.163E-03
32627	3.721E-03
32628	4.098E-03
32629	5.466E-03
32630	4.119E-03
32631	6.893E-03
32632	3.620E-03
32633	6.124E-03
32634	8.651E-03
32635	4.570E-03
32636	4.972E-03
32637	8.891E-03
32638	9.933E-03
32639	5.478E-03
32640	7.230E-03
32641	8.822E-03
32642	1.052E-02
32643	9.655E-03
32644	1.068E-02
32645	6.583E-03
32646	2.923E-03
32647	4.291E-03
32648	8.650E-03
32649	8.333E-03
32650	4.823E-03
32651	7.431E-03
32652	8.719E-03
32653	7.993E-03
32654	1.011E-02
32655	9.252E-03
32656	1.097E-02
32657	9.868E-03
32658	8.261E-03
32659	5.117E-03
32660	8.033E-03
32661	5.604E-03
32662	5.804E-03
32663	4.125E-03
32664	3.739E-03
32665	5.103E-03
32666	6.001E-03
32667	7.563E-03
32668	7.831E-03
32669	5.611E-03
32670	6.560E-03
32671	7.509E-03
32672	3.895E-03
32673	4.915E-03
32674	4.786E-03
32675	2.700E-03
32676	2.774E-03
32677	2.284E-03
32678	1.547E-03
32679	7.479E-04
32680	1.183E-03
32681	1.981E-03
32682	2.991E-03
32683	3.391E-03
32684	4.181E-03
32685	4.142E-03
32686	4.411E-03
32687	4.154E-03
32688	6.610E-03
32689	5.608E-03
32690	2.236E-03
32691	2.727E-03
32692	3.342E-03
32693	2.297E-03
32694	1.693E-03
32695	8.904E-04
32696	1.110E-03
32697	6.985E-04
32698	1.600E-03
32699	2.412E-03
32700	2.656E-03
32701	4.515E-03
32702	6.225E-03
32703	6.992E-03
32704	3.903E-03
32705	4.066E-03
32706	6.011E-03
32707	7.377E-03
32708	9.004E-03
32709	5.612E-03
32710	4.831E-03
32711	7.501E-03
32712	8.476E-03
32713	1.063E-02
32714	1.038E-02
32715	7.639E-03
32716	4.671E-03
32717	8.713E-03
32718	9.084E-03
32719	6.400E-03
32720	2.851E-03
32721	3.800E-03
32722	5.771E-03
32723	8.914E-03
32724	7.284E-03
32725	6.845E-03
32726	6.109E-03
32727	5.361E-03
32728	7.228E-03
32729	6.289E-03
32730	2.920E-03
32731	1.521E-03
32732	3.828E-03
32733	6.462E-03
32734	7.753E-03
32735	5.310E-03
32736	3.358E-03
32737	4.185E-03
32738	4.798E-03
32739	7.936E-03
32740	4.819E-03
32741	3.365E-03
32742	8.242E-03
32743	9.913E-03
32744	6.539E-03
32745	6.654E-03
32746	9.518E-03
32747	1.012E-02
32748	1.055E-02
32749	1.115E-02
32750	8.776E-03
32751	8.095E-03
32752	1.065E-02
32753	8.730E-03
32754	8.588E-03
32755	1.069E-02
32756	1.173E-02
32757	1.166E-02
32758	1.022E-02
32759	1.071E-02
32760	1.132E-02
32761	1.048E-02
32762	7.724E-03
32763	9.063E-03
32764	9.158E-03
32765	7.369E-03
32766	4.475E-03
32767	2.745E-03
32768	1.280E-03
32769	1.219E-03
32770	2.494E-03
32771	4.287E-03
32772	5.684E-03
32773	7.129E-03
32774	7.910E-03
32775	7.838E-03
32776	4.179E-03
32777	6.840E-03
32778	9.978E-03
32779	1.006E-02
32780	1.048E-02
32781	1.039E-02
32782	6.839E-03
32783	8.426E-03
32784	5.369E-03
32785	9.171E-03
32786	9.168E-03
32787	8.747E-03
32788	6.051E-03
32789	4.111E-03
32790	4.815E-03
32791	7.270E-03
32792	7.563E-03
32793	5.640E-03
32794	3.612E-03
32795	5.741E-03
32796	4.878E-03
32797	4.930E-03
32798	4.235E-03
32799	3.647E-03
32800	2.669E-03
32801	1.590E-03
32802	8.849E-04
32803	7.373E-04
32804	1.351E-03
32805	2.214E-03
32806	3.046E-03
32807	3.798E-03
32808	4.140E-03
32809	3.036E-03
32810	3.839E-03
32811	5.432E-03
32812	5.210E-03
32813	3.768E-03
32814	7.530E-03
32815	9.406E-03
32816	1.061E-02
32817	9.469E-03
32818	1.043E-02
32819	9.322E-03
32820	8.237E-03
32821	9.081E-03
32822	7.296E-03
32823	6.409E-03
32824	5.886E-03
32825	6.995E-03
32826	9.053E-03
32827	9.823E-03
32828	1.031E-02
32829	7.498E-03
32830	2.454E-03
32831	2.648E-03
32832	6.012E-03
32833	7.718E-03
32834	9.965E-03
32835	7.371E-03
32836	6.767E-03
32837	1.052E-02
32838	9.320E-03
32839	6.408E-03
32840	6.749E-03
32841	4.471E-03
32842	4.061E-03
32843	5.415E-03
32844	7.435E-03
32845	1.041E-02
32846	9.036E-03
32847	7.069E-03
32848	8.264E-03
32849	8.248E-03
32850	9.720E-03
32851	7.243E-03
32852	8.854E-03
32853	8.170E-03
32854	3.497E-03
32855	2.317E-03
32856	1.402E-03
32857	3.054E-03
32858	3.923E-03
32859	7.375E-03
32860	5.862E-03
32861	6.396E-03
32862	3.595E-03
32863	1.713E-03
32864	2.830E-03
32865	2.309E-03
32866	1.176E-03
32867	2.124E-03
32868	5.515E-03
32869	5.395E-03
32870	7.837E-03
32871	8.783E-03
32872	8.857E-03
32873	6.759E-03
32874	3.097E-03
32875	2.374E-03
32876	3.972E-03
32877	7.172E-03
32878	4.326E-03
32879	2.486E-03
32880	1.536E-03
32881	3.787E-03
32882	7.846E-03
32883	9.333E-03
32884	9.663E-03
32885	9.828E-03
32886	8.908E-03
32887	4.573E-03
32888	5.045E-03
32889	3.849E-03
32890	8.098E-03
32891	7.899E-03
32892	5.507E-03
32893	8.685E-03
32894	7.570E-03
32895	4.234E-03
32896	6.816E-03
32897	8.447E-03
32898	5.193E-03
32899	7.866E-03
32900	7.289E-03
32901	6.468E-03
32902	7.331E-03
32903	4.209E-03
32904	5.320E-03
32905	3.995E-03
32906	2.225E-03
32907	1.008E-03
32908	1.715E-03
32909	2.059E-03
32910	2.395E-03
32911	1.868E-03
32912	1.198E-03
32913	6.850E-04
32914	1.299E-03
32915	1.896E-03
32916	2.033E-03
32917	2.646E-03
32918	5.150E-03
32919	6.149E-03
32920	5.865E-03
32921	8.028E-03
32922	8.168E-03
32923	7.606E-03
32924	6.965E-03
32925	8.176E-03
32926	7.715E-03
32927	7.392E-03
32928	9.634E-03
32929	9.073E-03
32930	7.152E-03
32931	3.918E-03
32932	8.032E-03
32933	9.893E-03
32934	9.196E-03
32935	6.960E-03
32936	7.966E-03
32937	8.290E-03
32938	1.067E-02
32939	8.776E-03
32940	8.340E-03
32941	8.509E-03
32942	7.959E-03
32943	6.398E-03
32944	2.679E-03
32945	2.675E-03
32946	7.358E-03
32947	9.287E-03
32948	4.873E-03
32949	6.712E-03
32950	8.816E-03
32951	8.930E-03
32952	5.438E-03
32953	8.804E-03
32954	8.169E-03
32955	7.179E-03
32956	4.144E-03
32957	6.384E-03
32958	1.078E-02
32959	1.001E-02
32960	5.689E-03
32961	7.199E-03
32962	4.627E-03
32963	8.181E-03
32964	1.036E-02
32965	1.075E-02
32966	1.027E-02
32967	7.892E-03
32968	1.030E-02
32969	1.027E-02
32970	1.057E-02
32971	1.009E-02
32972	8.414E-03
32973	4.395E-03
32974	3.479E-03
32975	2.455E-03
32976	1.581E-03
32977	2.975E-03
32978	4.063E-03
32979	2.458E-03
32980	2.193E-03
32981	3.035E-03
32982	4.571E-03
32983	5.019E-03
32984	6.027E-03
32985	8.123E-03
32986	8.465E-03
32987	6.348E-03
32988	8.679E-03
32989	9.420E-03
32990	6.838E-03
32991	2.422E-03
32992	1.961E-03
32993	5.052E-03
32994	6.105E-03
32995	7.873E-03
32996	4.829E-03
32997	6.124E-03
32998	8.333E-03
32999	8.716E-03
33000	6.683E-03
33001	3.000E-03
33002	2.238E-03
33003	4.194E-03
33004	4.906E-03
33005	6.868E-03
33006	7.625E-03
33007	8.842E-03
33008	7.328E-03
33009	8.774E-03
33010	9.362E-03
33011	9.703E-03
33012	8.690E-03
33013	7.712E-03
33014	4.784E-03
33015	5.419E-03
33016	8.126E-03
33017	9.607E-03
33018	8.002E-03
33019	7.704E-03
33020	9.474E-03
33021	1.010E-02
33022	1.009E-02
33023	1.016E-02
33024	9.663E-03
33025	8.994E-03
33026	6.083E-03
33027	6.421E-03
33028	5.960E-03
33029	6.288E-03
33030	3.136E-03
33031	2.291E-03
33032	1.351E-03
33033	2.614E-03
33034	4.058E-03
33035	4.081E-03
33036	3.354E-03
33037	2.014E-03
33038	1.050E-03
33039	8.303E-04
33040	1.409E-03
33041	1.327E-03
33042	3.317E-03
33043	4.643E-03
33044	4.292E-03
33045	3.969E-03
33046	6.545E-03
33047	6.699E-03
33048	4.881E-03
33049	6.222E-03
33050	5.134E-03
33051	6.853E-03
33052	7.165E-03
33053	7.271E-03
33054	5.919E-03
33055	2.779E-03
33056	3.846E-03
33057	3.404E-03
33058	1.543E-03
33059	2.003E-03
33060	3.748E-03
33061	5.980E-03
33062	6.422E-03
33063	7.550E-03
33064	7.787E-03
33065	7.373E-03
33066	8.061E-03
33067	8.149E-03
33068	7.223E-03
33069	5.581E-03
33070	7.707E-03
33071	7.552E-03
33072	5.531E-03
33073	5.573E-03
33074	4.506E-03
33075	6.182E-03
33076	5.529E-03
33077	4.401E-03
33078	4.654E-03
33079	5.193E-03
33080	5.245E-03
33081	4.814E-03
33082	4.049E-03
33083	3.606E-03
33084	2.790E-03
33085	1.461E-03
33086	1.798E-03
33087	1.850E-03
33088	1.529E-03
33089	1.107E-03
33090	5.230E-04
33091	6.897E-04
33092	1.036E-03
33093	1.062E-03
33094	7.694E-04
33095	3.521E-04
33096	4.695E-04
33097	5.830E-04
33098	1.230E-03
33099	1.550E-03
33100	1.861E-03
33101	1.989E-03
33102	1.564E-03
33103	2.049E-03
33104	2.913E-03
33105	3.785E-03
33106	4.353E-03
33107	4.831E-03
33108	4.654E-03
33109	4.036E-03
33110	2.245E-03
33111	1.895E-03
33112	1.257E-03
33113	9.951E-04
33114	1.611E-03
33115	1.868E-03
33116	3.590E-03
33117	4.650E-03
33118	4.168E-03
33119	2.989E-03
33120	5.643E-03
33121	5.372E-03
33122	4.673E-03
33123	3.912E-03
33124	4.864E-03
33125	4.017E-03
33126	3.017E-03
33127	2.834E-03
33128	1.458E-03
33129	7.482E-04
33130	1.873E-03
33131	2.502E-03
33132	4.010E-03
33133	2.275E-03
33134	4.914E-03
33135	7.661E-03
33136	7.738E-03
33137	4.389E-03
33138	3.384E-03
33139	6.560E-03
33140	8.301E-03
33141	5.842E-03
33142	6.229E-03
33143	5.160E-03
33144	2.342E-03
33145	2.494E-03
33146	4.084E-03
33147	2.926E-03
33148	4.766E-03
33149	7.029E-03
33150	7.338E-03
33151	7.893E-03
33152	5.024E-03
33153	6.509E-03
33154	7.081E-03
33155	4.524E-03
33156	4.923E-03
33157	6.502E-03
33158	3.522E-03
33159	1.701E-03
33160	1.736E-03
33161	4.295E-03
33162	6.525E-03
33163	7.360E-03
33164	7.215E-03
33165	6.185E-03
33166	6.285E-03
33167	3.071E-03
33168	5.065E-03
33169	7.265E-03
33170	7.115E-03
33171	5.205E-03
33172	2.276E-03
33173	3.392E-03
33174	4.694E-03
33175	6.038E-03
33176	6.416E-03
33177	7.449E-03
33178	6.994E-03
33179	3.484E-03
33180	3.351E-03
33181	5.356E-03
33182	7.878E-03
33183	8.259E-03
33184	8.232E-03
33185	6.605E-03
33186	3.607E-03
33187	5.319E-03
33188	5.233E-03
33189	3.527E-03
33190	1.625E-03
33191	1.019E-03
33192	1.716E-03
33193	3.290E-03
33194	3.508E-03
33195	4.713E-03
33196	3.962E-03
33197	2.641E-03
33198	4.122E-03
33199	5.333E-03
33200	6.068E-03
33201	7.318E-03
33202	7.955E-03
33203	7.335E-03
33204	7.880E-03
33205	7.633E-03
33206	6.579E-03
33207	7.423E-03
33208	6.447E-03
33209	7.429E-03
33210	5.973E-03
33211	4.375E-03
33212	5.873E-03
33213	5.714E-03
33214	5.047E-03
33215	3.875E-03
33216	2.127E-03
33217	9.995E-04
33218	1.510E-03
33219	2.966E-03
33220	4.050E-03
33221	3.223E-03
33222	2.643E-03
33223	3.396E-03
33224	5.955E-03
33225	6.173E-03
33226	5.037E-03
33227	3.949E-03
33228	3.682E-03
33229	3.117E-03
33230	2.679E-03
33231	1.972E-03
33232	1.186E-03
33233	6.582E-04
33234	1.489E-03
33235	2.250E-03
33236	3.350E-03
33237	3.685E-03
33238	3.971E-03
33239	4.969E-03
33240	4.465E-03
33241	3.863E-03
33242	1.507E-03
33243	1.550E-03
33244	1.975E-03
33245	4.669E-03
33246	5.384E-03
33247	2.960E-03
33248	3.522E-03
33249	4.240E-03
33250	3.311E-03
33251	3.613E-03
33252	4.504E-03
33253	4.972E-03
33254	5.478E-03
33255	5.582E-03
33256	5.966E-03
33257	4.496E-03
33258	5.859E-03
33259	4.786E-03
33260	5.106E-03
33261	6.639E-03
33262	6.307E-03
33263	6.241E-03
33264	4.424E-03
33265	5.095E-03
33266	6.408E-03
33267	3.127E-03
33268	5.233E-03
33269	7.224E-03
33270	7.200E-03
33271	6.300E-03
33272	4.764E-03
33273	6.612E-03
33274	6.946E-03
33275	6.143E-03
33276	5.220E-03
33277	4.474E-03
33278	4.747E-03
33279	4.651E-03
33280	2.658E-03
33281	2.670E-03
33282	1.395E-03
33283	9.824E-04
33284	1.888E-03
33285	3.099E-03
33286	4.133E-03
33287	4.386E-03
33288	3.358E-03
33289	1.384E-03
33290	1.882E-03
33291	2.803E-03
33292	2.402E-03
33293	1.299E-03
33294	9.994E-04
33295	7.301E-04
33296	1.213E-03
33297	1.949E-03
33298	2.975E-03
33299	3.843E-03
33300	4.233E-03
33301	4.159E-03
33302	4.321E-03
33303	3.713E-03
33304	3.944E-03
33305	4.559E-03
33306	4.554E-03
33307	3.860E-03
33308	3.091E-03
33309	1.991E-03
33310	1.527E-03
33311	1.230E-03
33312	6.172E-04
33313	6.646E-04
33314	1.408E-03
33315	1.918E-03
33316	1.908E-03
33317	1.630E-03
33318	1.669E-03
33319	2.644E-03
33320	3.808E-03
33321	4.529E-03
33322	3.864E-03
33323	3.792E-03
33324	3.697E-03
33325	3.727E-03
33326	2.781E-03
33327	1.520E-03
33328	7.545E-04
33329	1.081E-03
33330	1.584E-03
33331	2.359E-03
33332	2.520E-03
33333	4.033E-03
33334	3.360E-03
33335	3.016E-03
33336	2.758E-03
33337	4.757E-03
33338	6.847E-03
33339	6.656E-03
33340	5.685E-03
33341	6.205E-03
33342	6.348E-03
33343	6.586E-03
33344	5.848E-03
33345	5.893E-03
33346	5.456E-03
33347	6.668E-03
33348	7.625E-03
33349	7.670E-03
33350	8.208E-03
33351	8.207E-03
33352	6.804E-03
33353	3.664E-03
33354	4.778E-03
33355	7.283E-03
33356	8.250E-03
33357	7.857E-03
33358	6.343E-03
33359	6.278E-03
33360	6.026E-03
33361	3.566E-03
33362	4.901E-03
33363	3.793E-03
33364	5.247E-03
33365	7.458E-03
33366	7.637E-03
33367	5.628E-03
33368	3.977E-03
33369	6.068E-03
33370	5.462E-03
33371	6.834E-03
33372	6.343E-03
33373	4.598E-03
33374	4.444E-03
33375	5.383E-03
33376	4.200E-03
33377	3.136E-03
